edge_id,source,target
10779,50,2680
10780,214,2680
10781,185,2680
10782,51,2680
10783,138,2680
10784,40,2680
10785,195,2680
10786,194,2680
10787,170,2680
10788,321,2680
10789,40,2681
10790,14,2681
10791,36,2681
10792,608,2681
10793,35,2682
10794,170,2682
10795,184,2683
10796,186,2684
10797,37,2684
10798,23,2685
10799,69,2685
10800,99,2686
10801,101,2687
10802,15,2687
10803,14,2687
10804,39,2687
10805,4,2688
10806,341,2688
10807,342,2688
10808,23,2688
10809,98,2688
10810,52,2688
10811,99,2688
10812,176,2688
10813,136,2688
10814,152,2688
10815,182,2689
10816,26,2690
10817,0,2690
10818,214,2690
10819,158,2690
10820,13,2691
10821,99,2692
10822,450,2692
10823,106,2692
10824,16,2692
10825,126,2692
10826,125,2692
10827,4,2693
10828,12,2693
10829,184,2693
10830,34,2693
10831,52,2693
10832,322,2693
10833,56,2694
10834,194,2694
10835,96,2694
10836,82,2694
10837,609,2694
10838,162,2694
10839,137,2695
10840,138,2695
10841,8,2696
10842,465,2697
10843,464,2697
10844,337,2697
10845,210,2697
10846,25,2697
10847,113,2698
10848,225,2698
10849,8,2699
10850,27,2700
10851,13,2700
10852,26,2701
10853,70,2702
10854,93,2702
10855,119,2702
10856,434,2702
10857,435,2702
10858,133,2702
10859,21,2702
10860,433,2702
10861,11,2702
10862,153,2702
10863,555,2702
10864,437,2702
10865,114,2702
10866,560,2702
10867,59,2702
10868,558,2702
10869,432,2702
10870,571,2702
10871,610,2702
10872,611,2702
10873,557,2702
10874,538,2702
10875,119,2703
10876,612,2703
10877,258,2704
10878,165,2705
10879,185,2705
10880,181,2705
10881,4,2705
10882,43,2705
10883,177,2705
10884,10,2705
10885,37,2705
10886,20,2705
10887,0,2705
10888,15,2705
10889,82,2705
10890,45,2705
10891,237,2705
10892,238,2705
10893,52,2705
10894,12,2705
10895,150,2705
10896,87,2705
10897,11,2705
10898,0,2706
10899,333,2706
10900,178,2707
10901,27,2708
10902,184,2708
10903,37,2708
10904,52,2708
10905,12,2708
10906,4,2708
10907,85,2709
10908,352,2710
10909,8,2710
10910,122,2710
10911,403,2710
10912,35,2711
10913,82,2711
10914,35,2712
10915,35,2713
10916,0,2714
10917,20,2714
10918,244,2714
10919,333,2714
10920,184,2715
10921,37,2715
10922,247,2715
10923,70,2716
10924,93,2716
10925,434,2716
10926,215,2717
10927,35,2718
10928,113,2719
10929,225,2719
10930,20,2720
10931,431,2721
10932,70,2721
10933,3,2722
10934,48,2722
10935,474,2723
10936,344,2723
10937,345,2723
10938,140,2724
10939,139,2724
10940,143,2725
10941,95,2725
10942,18,2725
10943,115,2725
10944,14,2725
10945,40,2726
10946,14,2726
10947,101,2726
10948,72,2727
10949,160,2728
10950,178,2728
10951,528,2728
10952,7,2729
10953,180,2729
10954,88,2730
10955,12,2731
10956,165,2732
10957,20,2733
10958,63,2734
10959,254,2734
10960,153,2735
10961,70,2735
10962,93,2735
10963,70,2736
10964,153,2736
10965,20,2737
10966,112,2737
10967,0,2737
10968,10,2737
10969,203,2737
10970,121,2738
10971,22,2738
10972,4,2738
10973,37,2738
10974,47,2738
10975,52,2738
10976,2,2738
10977,28,2739
10978,12,2739
10979,50,2739
10980,185,2739
10981,115,2740
10982,18,2740
10983,150,2741
10984,87,2741
10985,245,2741
10986,165,2741
10987,45,2741
10988,98,2742
10989,176,2742
10990,116,2742
10991,22,2743
10992,4,2743
10993,47,2743
10994,241,2743
10995,121,2744
10996,22,2744
10997,37,2744
10998,153,2745
10999,70,2745
11000,26,2746
11001,255,2747
11002,540,2747
11003,160,2748
11004,178,2748
11005,22,2749
11006,4,2749
11007,37,2749
11008,184,2749
11009,247,2749
11010,12,2749
11011,52,2749
11012,2,2749
11013,47,2749
11014,121,2749
11015,241,2749
11016,248,2749
11017,207,2749
11018,186,2749
11019,29,2749
11020,430,2750
11021,509,2750
11022,43,2751
11023,6,2751
11024,153,2752
11025,24,2753
11026,12,2754
11027,185,2754
11028,28,2754
11029,219,2755
11030,327,2755
11031,124,2755
11032,68,2755
11033,98,2756
11034,4,2756
11035,136,2756
11036,337,2756
11037,52,2756
11038,23,2756
11039,116,2756
11040,207,2756
11041,241,2756
11042,248,2756
11043,46,2756
11044,193,2756
11045,176,2756
11046,2,2756
11047,26,2757
11048,0,2757
11049,13,2758
11050,59,2758
11051,71,2758
11052,11,2758
11053,160,2759
11054,112,2760
11055,0,2760
11056,215,2760
11057,43,2760
11058,51,2760
11059,199,2760
11060,177,2760
11061,27,2760
11062,88,2760
11063,85,2760
11064,13,2760
11065,375,2760
11066,328,2760
11067,15,2761
11068,40,2761
11069,17,2762
11070,101,2763
11071,108,2763
11072,250,2764
11073,23,2764
11074,384,2765
11075,68,2765
11076,314,2765
11077,48,2765
11078,192,2765
11079,70,2766
11080,21,2766
11081,153,2766
11082,433,2766
11083,114,2766
11084,133,2766
11085,139,2767
11086,23,2768
11087,529,2769
11088,23,2770
11089,184,2771
11090,592,2772
11091,138,2773
11092,137,2773
11093,2,2774
11094,52,2774
11095,70,2775
11096,119,2775
11097,140,2776
11098,185,2777
11099,12,2777
11100,4,2778
11101,243,2778
11102,9,2778
11103,185,2779
11104,12,2779
11105,28,2779
11106,48,2780
11107,3,2780
11108,12,2781
11109,28,2781
11110,185,2781
11111,50,2781
11112,20,2782
11113,52,2783
11114,2,2783
11115,209,2783
11116,4,2783
11117,196,2783
11118,117,2783
11119,63,2784
11120,82,2784
11121,109,2784
11122,235,2785
11123,120,2786
11124,109,2787
11125,63,2787
11126,447,2787
11127,155,2787
11128,593,2787
11129,462,2787
11130,122,2788
11131,352,2788
11132,613,2788
11133,8,2788
11134,117,2788
11135,52,2788
11136,4,2788
11137,178,2789
11138,48,2790
11139,9,2791
11140,31,2792
11141,106,2793
11142,342,2793
11143,16,2793
11144,341,2793
11145,99,2793
11146,101,2794
11147,40,2794
11148,98,2795
11149,116,2795
11150,337,2795
11151,176,2795
11152,4,2795
11153,28,2796
11154,52,2796
11155,185,2796
11156,12,2796
11157,184,2796
11158,37,2796
11159,239,2796
11160,14,2797
11161,216,2798
11162,199,2799
11163,214,2799
11164,12,2800
11165,37,2800
11166,10,2800
11167,331,2800
11168,20,2800
11169,52,2800
11170,43,2800
11171,4,2800
11172,106,2800
11173,8,2800
11174,0,2800
11175,70,2800
11176,59,2800
11177,144,2800
11178,177,2800
11179,88,2800
11180,78,2800
11181,45,2800
11182,27,2800
11183,184,2800
11184,14,2800
11185,34,2800
11186,185,2800
11187,76,2800
11188,82,2800
11189,115,2800
11190,67,2800
11191,121,2800
11192,16,2800
11193,9,2800
11194,136,2800
11195,214,2800
11196,51,2800
11197,142,2800
11198,105,2800
11199,124,2800
11200,348,2800
11201,21,2800
11202,0,2801
11203,42,2802
11204,136,2803
11205,406,2803
11206,9,2804
11207,4,2804
11208,63,2805
11209,614,2805
11210,447,2805
11211,109,2805
11212,155,2805
11213,593,2805
11214,481,2805
11215,615,2805
11216,616,2805
11217,617,2805
11218,257,2806
11219,618,2806
11220,619,2806
11221,19,2807
11222,105,2807
11223,121,2808
11224,37,2808
11225,52,2808
11226,82,2809
11227,18,2809
11228,620,2809
11229,542,2810
11230,621,2811
11231,377,2811
11232,204,2811
11233,378,2811
11234,120,2811
11235,85,2812
11236,120,2812
11237,61,2813
11238,35,2814
11239,117,2815
11240,138,2816
11241,185,2817
11242,12,2817
11243,43,2818
11244,216,2818
11245,199,2818
11246,203,2818
11247,27,2818
11248,0,2818
11249,43,2819
11250,235,2820
11251,399,2821
11252,148,2821
11253,35,2822
11254,205,2823
11255,9,2823
11256,206,2823
11257,10,2824
11258,59,2825
11259,337,2826
11260,512,2826
11261,466,2826
11262,464,2826
11263,499,2826
11264,465,2826
11265,400,2826
11266,574,2826
11267,622,2826
11268,484,2826
11269,510,2826
11270,569,2826
11271,332,2826
11272,401,2826
11273,402,2826
11274,623,2826
11275,624,2826
11276,513,2826
11277,346,2826
11278,354,2826
11279,152,2826
11280,136,2826
11281,508,2826
11282,404,2826
11283,48,2827
11284,52,2827
11285,185,2828
11286,12,2828
11287,23,2829
11288,139,2829
11289,549,2830
11290,552,2830
11291,65,2831
11292,88,2832
11293,85,2832
11294,199,2832
11295,0,2832
11296,43,2832
11297,292,2832
11298,328,2832
11299,12,2833
11300,2,2834
11301,353,2834
11302,68,2835
11303,243,2835
11304,4,2835
11305,503,2835
11306,9,2835
11307,52,2835
11308,19,2836
11309,105,2836
11310,297,2837
11311,4,2837
11312,37,2838
11313,85,2839
11314,4,2840
11315,47,2840
11316,251,2840
11317,12,2841
11318,295,2842
11319,215,2843
11320,101,2844
11321,15,2844
11322,40,2844
11323,14,2844
11324,108,2844
11325,86,2844
11326,12,2845
11327,5,2845
11328,50,2845
11329,52,2846
11330,82,2846
11331,4,2846
11332,46,2846
11333,108,2847
11334,136,2848
11335,4,2848
11336,337,2848
11337,402,2848
11338,406,2848
11339,31,2849
11340,215,2850
11341,45,2851
11342,48,2852
11343,184,2853
11344,535,2853
11345,35,2854
11346,170,2854
11347,0,2855
11348,203,2855
11349,20,2855
11350,28,2856
11351,185,2856
11352,12,2856
11353,50,2856
11354,198,2856
11355,106,2857
11356,16,2857
11357,12,2858
11358,52,2858
11359,28,2858
11360,99,2858
11361,48,2858
11362,4,2858
11363,37,2858
11364,220,2858
11365,228,2858
11366,184,2859
11367,234,2859
11368,37,2859
11369,199,2860
11370,214,2860
11371,23,2861
11372,250,2861
11373,215,2862
11374,158,2863
11375,4,2864
11376,41,2865
11377,35,2866
11378,170,2866
11379,4,2867
11380,125,2868
11381,126,2868
11382,2,2868
11383,41,2869
11384,257,2870
11385,144,2870
11386,78,2870
11387,100,2870
11388,64,2870
11389,4,2871
11390,101,2872
11391,108,2873
11392,4,2874
11393,337,2874
11394,2,2874
11395,136,2874
11396,401,2874
11397,332,2874
11398,406,2874
11399,407,2874
11400,43,2875
11401,181,2875
11402,115,2876
11403,82,2877
11404,185,2878
11405,12,2878
11406,4,2879
11407,27,2879
11408,177,2879
11409,52,2879
11410,82,2879
11411,50,2880
11412,12,2880
11413,52,2880
11414,185,2880
11415,45,2881
11416,12,2882
11417,4,2882
11418,52,2882
11419,2,2882
11420,0,2882
11421,43,2882
11422,41,2883
11423,69,2884
11424,250,2884
11425,252,2885
11426,250,2886
11427,52,2886
11428,23,2886
11429,4,2886
11430,82,2887
11431,20,2888
11432,203,2888
11433,154,2888
11434,18,2889
11435,177,2889
11436,27,2889
11437,0,2889
11438,52,2889
11439,12,2889
11440,56,2889
11441,70,2890
11442,153,2890
11443,65,2891
11444,2,2892
11445,52,2892
11446,31,2893
11447,52,2894
11448,184,2894
11449,12,2895
11450,28,2895
11451,185,2895
11452,24,2896
11453,348,2896
11454,189,2896
11455,160,2897
11456,17,2898
11457,27,2898
11458,212,2898
11459,99,2898
11460,0,2898
11461,4,2898
11462,106,2898
11463,34,2898
11464,68,2898
11465,18,2898
11466,52,2898
11467,37,2898
11468,12,2898
11469,85,2898
11470,181,2898
11471,192,2898
11472,112,2898
11473,13,2898
11474,15,2898
11475,101,2898
11476,40,2898
11477,82,2898
11478,19,2898
11479,2,2898
11480,117,2898
11481,56,2898
11482,62,2898
11483,14,2898
11484,43,2898
11485,45,2898
11486,332,2898
11487,142,2898
11488,88,2898
11489,23,2898
11490,105,2898
11491,16,2898
11492,122,2898
11493,140,2898
11494,337,2898
11495,218,2898
11496,8,2898
11497,115,2898
11498,124,2898
11499,136,2898
11500,241,2898
11501,207,2898
11502,248,2898
11503,70,2898
11504,342,2898
11505,341,2898
11506,320,2898
11507,363,2898
11508,219,2898
11509,250,2898
11510,319,2898
11511,410,2898
11512,170,2898
11513,261,2898
11514,467,2898
11515,70,2899
11516,93,2899
11517,399,2900
11518,178,2901
11519,63,2902
11520,109,2902
11521,447,2902
11522,139,2903
11523,215,2904
11524,0,2904
11525,339,2904
11526,264,2905
11527,177,2906
11528,20,2907
11529,12,2908
11530,28,2908
11531,104,2909
11532,12,2909
11533,9,2910
11534,12,2911
11535,4,2912
11536,274,2912
11537,19,2913
11538,218,2913
11539,151,2914
11540,27,2914
11541,145,2915
11542,146,2915
11543,74,2915
11544,79,2915
11545,148,2915
11546,17,2915
11547,78,2915
11548,144,2915
11549,107,2915
11550,179,2915
11551,91,2915
11552,496,2915
11553,363,2915
11554,237,2916
11555,12,2916
11556,89,2916
11557,185,2916
11558,38,2917
11559,143,2918
11560,18,2918
11561,87,2919
11562,45,2919
11563,165,2919
11564,150,2919
11565,203,2920
11566,212,2921
11567,6,2921
11568,27,2921
11569,9,2921
11570,12,2921
11571,52,2921
11572,82,2921
11573,0,2921
11574,85,2921
11575,177,2921
11576,20,2921
11577,4,2921
11578,14,2921
11579,17,2921
11580,11,2921
11581,88,2921
11582,70,2921
11583,45,2921
11584,235,2922
11585,2,2923
11586,52,2923
11587,51,2924
11588,169,2925
11589,500,2925
11590,482,2925
11591,537,2925
11592,137,2925
11593,138,2925
11594,214,2926
11595,4,2927
11596,153,2927
11597,433,2927
11598,70,2927
11599,571,2927
11600,11,2927
11601,21,2927
11602,114,2927
11603,121,2928
11604,22,2928
11605,37,2928
11606,47,2928
11607,165,2929
11608,87,2929
11609,45,2929
11610,2,2930
11611,52,2930
11612,209,2930
11613,52,2931
11614,4,2932
11615,241,2932
11616,248,2932
11617,207,2932
11618,209,2933
11619,217,2933
11620,353,2933
11621,385,2933
11622,160,2934
11623,178,2934
11624,82,2935
11625,56,2935
11626,81,2935
11627,194,2935
11628,40,2935
11629,15,2935
11630,12,2936
11631,474,2937
11632,344,2937
11633,286,2937
11634,345,2937
11635,4,2937
11636,112,2938
11637,52,2938
11638,43,2938
11639,82,2938
11640,111,2939
11641,19,2939
11642,218,2939
11643,105,2939
11644,13,2940
11645,17,2941
11646,64,2941
11647,100,2941
11648,399,2942
11649,78,2942
11650,318,2943
11651,4,2944
11652,150,2945
11653,45,2945
11654,245,2945
11655,165,2945
11656,87,2945
11657,246,2945
11658,625,2945
11659,12,2946
11660,50,2946
11661,4,2946
11662,52,2946
11663,70,2947
11664,4,2947
11665,10,2947
11666,21,2947
11667,185,2948
11668,12,2948
11669,28,2948
11670,22,2949
11671,47,2949
11672,4,2950
11673,4,2951
11674,241,2951
11675,46,2951
11676,244,2952
11677,2,2952
11678,12,2953
11679,4,2953
11680,265,2953
11681,113,2953
11682,45,2953
11683,19,2953
11684,52,2953
11685,67,2953
11686,70,2953
11687,27,2953
11688,46,2953
11689,10,2953
11690,200,2953
11691,21,2953
11692,114,2953
11693,227,2953
11694,226,2953
11695,153,2953
11696,11,2953
11697,87,2953
11698,45,2954
11699,87,2954
11700,246,2954
11701,162,2955
11702,173,2955
11703,96,2955
11704,181,2956
11705,184,2957
11706,37,2957
11707,52,2957
11708,95,2958
11709,143,2958
11710,560,2959
11711,9,2960
11712,186,2961
11713,48,2961
11714,3,2961
11715,134,2961
11716,12,2962
11717,152,2962
11718,136,2962
11719,4,2962
11720,337,2962
11721,402,2962
11722,406,2962
11723,186,2963
11724,131,2963
11725,37,2963
11726,48,2963
11727,37,2964
11728,121,2964
11729,186,2964
11730,52,2964
11731,184,2964
11732,27,2965
11733,4,2965
11734,52,2965
11735,112,2965
11736,18,2965
11737,177,2965
11738,6,2965
11739,115,2966
11740,235,2967
11741,549,2967
11742,440,2967
11743,70,2968
11744,184,2969
11745,70,2970
11746,153,2970
11747,112,2971
11748,40,2972
11749,86,2972
11750,14,2972
11751,101,2972
11752,4,2973
11753,185,2974
11754,12,2974
11755,165,2975
11756,45,2975
11757,87,2975
11758,164,2976
11759,164,2977
11760,10,2978
11761,182,2978
11762,184,2979
11763,247,2979
11764,448,2979
11765,37,2979
11766,67,2979
11767,131,2979
11768,165,2980
11769,45,2980
11770,626,2981
11771,4,2982
11772,47,2982
11773,55,2982
11774,22,2982
11775,161,2982
11776,421,2982
11777,207,2982
11778,248,2982
11779,241,2982
11780,7,2982
11781,2,2982
11782,46,2982
11783,117,2982
11784,52,2982
11785,334,2982
11786,351,2982
11787,235,2982
11788,313,2982
11789,316,2982
11790,12,2982
11791,479,2982
11792,332,2982
11793,337,2982
11794,209,2982
11795,385,2982
11796,4,2983
11797,0,2984
11798,43,2984
11799,59,2984
11800,120,2984
11801,2,2985
11802,52,2986
11803,336,2987
11804,4,2987
11805,337,2987
11806,219,2987
11807,116,2987
11808,241,2987
11809,248,2987
11810,207,2987
11811,521,2987
11812,52,2987
11813,42,2987
11814,332,2987
11815,105,2987
11816,209,2987
11817,63,2988
11818,109,2988
11819,155,2988
11820,244,2989
11821,82,2990
11822,56,2990
11823,12,2990
11824,52,2990
11825,138,2990
11826,21,2991
11827,48,2992
11828,4,2993
11829,62,2993
11830,558,2994
11831,114,2994
11832,111,2995
11833,19,2995
11834,218,2995
11835,48,2996
11836,3,2996
11837,4,2996
11838,52,2996
11839,184,2997
11840,154,2997
11841,111,2998
11842,19,2998
11843,105,2998
11844,2,2999
11845,52,2999
11846,68,3000
11847,22,3001
11848,314,3002
11849,68,3002
11850,52,3003
11851,4,3004
11852,337,3004
11853,136,3004
11854,46,3004
11855,332,3004
11856,401,3004
11857,354,3004
11858,11,3005
11859,35,3005
11860,82,3005
11861,18,3005
11862,177,3005
11863,6,3005
11864,85,3005
11865,4,3005
11866,88,3005
11867,32,3005
11868,27,3005
11869,115,3005
11870,40,3005
11871,70,3005
11872,13,3005
11873,43,3005
11874,406,3005
11875,194,3005
11876,136,3005
11877,20,3005
11878,91,3005
11879,74,3005
11880,52,3005
11881,162,3005
11882,195,3005
11883,0,3005
11884,138,3005
11885,56,3005
11886,137,3005
11887,163,3005
11888,14,3005
11889,109,3005
11890,12,3005
11891,231,3005
11892,153,3005
11893,101,3005
11894,182,3005
11895,63,3005
11896,86,3005
11897,108,3005
11898,39,3005
11899,35,3006
11900,121,3007
11901,37,3007
11902,4,3007
11903,184,3007
11904,535,3007
11905,52,3007
11906,247,3007
11907,2,3008
11908,98,3009
11909,176,3009
11910,337,3009
11911,116,3009
11912,12,3010
11913,4,3010
11914,45,3010
11915,236,3010
11916,246,3010
11917,87,3010
11918,193,3010
11919,2,3010
11920,52,3010
11921,245,3010
11922,4,3011
11923,627,3011
11924,224,3012
11925,82,3013
11926,184,3014
11927,37,3014
11928,67,3014
11929,628,3015
11930,2,3016
11931,52,3016
11932,494,3016
11933,99,3017
11934,453,3017
11935,374,3017
11936,562,3017
11937,7,3018
11938,4,3018
11939,7,3019
11940,12,3020
11941,37,3020
11942,184,3020
11943,271,3020
11944,45,3020
11945,146,3021
11946,74,3021
11947,144,3021
11948,148,3021
11949,78,3021
11950,107,3021
11951,79,3021
11952,17,3021
11953,147,3021
11954,394,3021
11955,179,3021
11956,81,3021
11957,363,3021
11958,244,3022
11959,101,3023
11960,108,3023
11961,40,3023
11962,86,3023
11963,23,3024
11964,140,3024
11965,139,3024
11966,250,3024
11967,4,3024
11968,137,3025
11969,177,3026
11970,85,3026
11971,88,3026
11972,27,3026
11973,181,3026
11974,10,3026
11975,158,3026
11976,13,3026
11977,343,3026
11978,46,3026
11979,373,3026
11980,370,3026
11981,120,3026
11982,328,3026
11983,67,3027
11984,37,3027
11985,184,3028
11986,192,3029
11987,52,3029
11988,269,3029
11989,4,3029
11990,20,3030
11991,154,3030
11992,185,3031
11993,12,3031
11994,11,3031
11995,182,3031
11996,19,3031
11997,218,3031
11998,186,3032
11999,12,3032
12000,121,3033
12001,186,3033
12002,37,3033
12003,2,3033
12004,4,3033
12005,52,3033
12006,247,3033
12007,11,3034
12008,7,3035
12009,184,3036
12010,629,3036
12011,37,3036
12012,4,3037
12013,468,3038
12014,63,3038
12015,109,3038
12016,630,3038
12017,15,3039
12018,14,3039
12019,101,3039
12020,40,3039
12021,185,3040
12022,12,3040
12023,8,3041
12024,117,3041
12025,2,3042
12026,52,3042
12027,93,3043
12028,70,3043
12029,11,3044
12030,182,3044
12031,186,3045
12032,131,3045
12033,37,3045
12034,340,3045
12035,2,3046
12036,210,3046
12037,202,3046
12038,12,3047
12039,12,3048
12040,52,3049
12041,136,3050
12042,569,3050
12043,12,3051
12044,335,3052
12045,426,3052
12046,229,3052
12047,518,3052
12048,2,3053
12049,2,3054
12050,14,3055
12051,101,3055
12052,40,3055
12053,86,3055
12054,39,3055
12055,108,3055
12056,546,3055
12057,44,3056
12058,26,3056
12059,85,3057
12060,308,3058
12061,12,3059
12062,101,3060
12063,40,3060
12064,108,3060
12065,86,3060
12066,17,3061
12067,78,3061
12068,64,3062
12069,144,3062
12070,146,3063
12071,74,3063
12072,78,3063
12073,79,3063
12074,70,3064
12075,52,3065
12076,125,3065
12077,126,3065
12078,374,3065
12079,2,3065
12080,434,3066
12081,70,3066
12082,119,3066
12083,93,3066
12084,612,3066
12085,631,3066
12086,632,3066
12087,436,3066
12088,153,3066
12089,12,3067
12090,185,3067
12091,158,3068
12092,358,3068
12093,0,3069
12094,27,3069
12095,104,3069
12096,4,3069
12097,35,3070
12098,7,3071
12099,43,3072
12100,59,3072
12101,434,3073
12102,138,3074
12103,172,3074
12104,169,3074
12105,137,3074
12106,163,3074
12107,245,3075
12108,45,3075
12109,246,3075
12110,68,3076
12111,4,3076
12112,9,3076
12113,70,3077
12114,100,3078
12115,64,3078
12116,314,3079
12117,184,3080
12118,37,3080
12119,247,3080
12120,67,3080
12121,2,3081
12122,569,3082
12123,186,3083
12124,37,3083
12125,40,3084
12126,85,3085
12127,44,3085
12128,26,3085
12129,49,3086
12130,257,3086
12131,64,3086
12132,17,3086
12133,389,3086
12134,0,3086
12135,144,3086
12136,100,3086
12137,545,3086
12138,12,3087
12139,28,3087
12140,185,3088
12141,12,3088
12142,28,3088
12143,180,3089
12144,248,3089
12145,22,3089
12146,55,3089
12147,4,3089
12148,219,3090
12149,532,3090
12150,531,3090
12151,124,3090
12152,493,3091
12153,70,3092
12154,248,3093
12155,55,3093
12156,4,3093
12157,47,3093
12158,52,3093
12159,117,3093
12160,2,3093
12161,185,3094
12162,12,3094
12163,4,3094
12164,10,3094
12165,34,3094
12166,99,3095
12167,323,3095
12168,614,3096
12169,616,3096
12170,617,3096
12171,244,3097
12172,85,3098
12173,2,3099
12174,52,3099
12175,494,3099
12176,209,3099
12177,244,3100
12178,88,3101
12179,27,3101
12180,15,3101
12181,52,3101
12182,177,3101
12183,18,3101
12184,82,3101
12185,17,3101
12186,12,3101
12187,98,3102
12188,176,3102
12189,337,3102
12190,4,3102
12191,116,3102
12192,351,3102
12193,72,3103
12194,633,3104
12195,123,3104
12196,139,3105
12197,69,3105
12198,23,3105
12199,181,3106
12200,46,3106
12201,10,3106
12202,4,3106
12203,184,3106
12204,52,3106
12205,112,3106
12206,177,3106
12207,15,3106
12208,189,3106
12209,12,3106
12210,88,3106
12211,27,3106
12212,368,3106
12213,82,3106
12214,43,3106
12215,85,3106
12216,18,3106
12217,188,3106
12218,353,3106
12219,212,3106
12220,595,3106
