source,target,value
AS17961-miteneinternetcoltd-JP,AS23777-NTTBUSINESSSOLUTIONSCORPORATION-JP,-1
AS17961-miteneinternetcoltd-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS18033-CMBTAEGUBROADCASTING-KR,AS18168-CMBTAEGUBROADCASTSUSEONG-KR,-1
AS18068-DreamWaveShizuokaCoLtd-JP,AS55907-GMOInternetInc-JP,-1
AS18070-GlobalNetworkCoreCoLtd-JP,AS23631-SofuSystemInc-JP,-1
AS18070-GlobalNetworkCoreCoLtd-JP,AS55895-NSComputerServiceCoLtd-JP,-1
AS18077-YamaguchiCableVisionCoLtd-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS18081-KintetsuCableNetworkCoLtd-JP,AS10011-advanscopeinc-JP,-1
AS18092-KyushuTeleCommunicationsCompany-JP,AS45677-IsahayaCableMediaCoLtd-JP,-1
AS18121-IshikawaComputerCenterCoLTD-JP,AS10016-MinaminihonInformationProcessingCenterCoLtd-JP,-1
AS18121-IshikawaComputerCenterCoLTD-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS18125-MinistryofAgricultureForestryandFisheriesResearchNetwork-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS18127-IbarakiPrefecturalGovernment-JP,AS59120-TsukubaInternetServiceCorporation-JP,-1
AS18149-JapanRegistryServiceCoLtd-JP,AS131905-JapanRegistryServicesCoLtd-JP,-1
AS18259-NTTCommunicationsCorporation-JP,AS7674-NTTCommunicationsCorporation-JP,-1
AS18259-NTTCommunicationsCorporation-JP,AS38629-NTTCommunicationsCorporation-JP,-1
AS18260-EHIMECATVCOLTD-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS18260-EHIMECATVCOLTD-JP,AS24229-JapanNetworkInformationCenter-JP,-1
AS18260-EHIMECATVCOLTD-JP,AS55912-UniversityofKochi-JP,-1
AS18260-EHIMECATVCOLTD-JP,AS131897-NationalUniversityCorporationEhimeUniversity-JP,-1
AS18266-DatacoreWorksCoLtd-JP,AS59111-AkitaInternationalUniversity-JP,-1
AS18268-NaganokenKyodouDensanCoLtd-JP,AS17518-ShiojiriCity-JP,-1
AS18278-CableTVCorporation-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS18282-TONAMIInternetServiceTONAMITransportationCoLtd-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS18283-FureaiChannelInc-JP,AS18075-ChupicomHiroshimaCorp-JP,-1
AS18283-FureaiChannelInc-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS18302-SKTelecom-KR,AS9455-KERIS-KR,-1
AS18302-SKTelecom-KR,AS9643-KICA-KR,-1
AS18302-SKTelecom-KR,AS9712-INetTechnologiesCoLtd-KR,-1
AS18302-SKTelecom-KR,AS10191-SEEGENEMEDICALFOUNDATION-KR,-1
AS18302-SKTelecom-KR,AS10194-DoosanHeavyIndustriesConstructionCoLtd-KR,-1
AS18302-SKTelecom-KR,AS17592-IndustrialBankofKorea-KR,-1
AS18302-SKTelecom-KR,AS17609-SillaUniv-KR,-1
AS18302-SKTelecom-KR,AS17838-HYUNDAIHOMESHOPPING-KR,-1
AS18302-SKTelecom-KR,AS18175-KPS-KR,-1
AS18302-SKTelecom-KR,AS23743-KeukDongUniversity-KR,-1
AS18302-SKTelecom-KR,AS23990-MigumCableNetwork-KR,-1
AS18302-SKTelecom-KR,AS38092-JinnamCableNetwork-KR,-1
AS18302-SKTelecom-KR,AS38117-jinsancablenetcompanyltd-KR,-1
AS18302-SKTelecom-KR,AS45388-SEVITNET-KR,-1
AS18302-SKTelecom-KR,AS45393-SFS-KR,-1
AS23575-SKBroadbandCoLtd-KR,AS10044-RuralDevelopmentAdministrationRDA-KR,-1
AS23575-SKBroadbandCoLtd-KR,AS10063-KoreaMeteorologicalAdministration-KR,-1
AS23575-SKBroadbandCoLtd-KR,AS23589-KERIS-KR,-1
AS23575-SKBroadbandCoLtd-KR,AS38682-NationalInstituteofEnvironmentalResearch-KR,-1
AS23576-NBP-KR,AS38631-LINECorporation-JP,-1
AS23600-KoreaInternetSecurityAgency-KR,AS9700-KoreaInternetSecurityAgency-KR,-1
AS23630-CACInc-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS23637-EquinixJpapanEnterpriseKK-JP,AS9619-SonyGlobalSolutionsInc-JP,-1
AS23637-EquinixJpapanEnterpriseKK-JP,AS18067-HumeiaCorporation-JP,-1
AS23637-EquinixJpapanEnterpriseKK-JP,AS23967-ProduceOnDemandInc-JP,-1
AS23642-OBIS-JP,AS9622-KurashikiCableTV-JP,-1
AS23642-OBIS-JP,AS23618-IbaraBroadcastingCompany-JP,-1
AS23642-OBIS-JP,AS23632-TVTTsuyamaCoLtd-JP,-1
AS23642-OBIS-JP,AS23775-TamashimaTVInc-JP,-1
AS23650-ChinaTelecom-CN,AS131325-CHINATELECOMJIANGSUprovinceNANTONGMANnetwork-CN,-1
AS23650-ChinaTelecom-CN,AS134417-Nanjing-CN,-1
AS23650-ChinaTelecom-CN,AS137697-CHINATELECOMJiangSuYangZhouIDCnetworkdescrYangZhouJiangsuProvincePRChina-CN,-1
AS23650-ChinaTelecom-CN,AS137702-ChinaTelecom-CN,-1
AS23650-ChinaTelecom-CN,AS140292-ChinaTelecom-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS9308-AbitcoolChinaInc-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS17966-ChinaInformationBroadcastNetworkLtdCo-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS37963-HangzhouAlibabaAdvertisingCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS38365-BeijingBaiduNetcomScienceandTechnologyCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS45062-GuangzhouNetEaseComputerSystemCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS45090-ShenzhenTencentComputerSystemsCompanyLimited-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS55990-HuaweiCloudServicedatacenter-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS56011-UNICLOUDTECHCOLTD-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS56019-BeijingCNISPTechnologyCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS58593-ShanghaiBlueCloudTechnologyCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS59019-BeijingKingsoftCloudInternetTechnologyCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS59023-ForestEternalCommunicationTechcoltd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS59067-MicrosoftMobileAllianceInternetServicesCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS59078-YunifyTechnologiesInc-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS63582-ChineseAcademyofTelecommunicationResearch-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS63646-BeijingXiaojuScienceandTechnologyCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS131486-BeijingJingdong360DegreeEcommerceCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS133865-BeijingIQIYIScienceTechnologyCoLtd-CN,-1
AS23724-IDCChinaTelecommunicationsCorporation-CN,AS137718-GuangzhouHongXunWangDingcomputersystemintegrationCoLtd-CN,-1
AS23774-JapanRegistryServiceCoLtd-JP,AS24252-JapanRegistryServiceCoLtd-JP,-1
AS23778-IMIZUCABLENETWORKCOLTD-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS23783-CableNetworksAkitaColtd-JP,AS18266-DatacoreWorksCoLtd-JP,-1
AS23783-CableNetworksAkitaColtd-JP,AS131953-NPOYutopianet-JP,-1
AS23805-WataraseTelevisionCoLtd-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS23822-HAGITelevisionCoLtd-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS24251-IwakuniCableNetworkCorporation-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS24255-TannanCableTelevisionCorporation-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS24279-SENDAICATVCOLTD-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS37892-CableMediaWAIWAICoLtd-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS38631-LINECorporation-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS38639-NTTCommunicationsCorporation-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS58645-MiyagiCableTVCoLtd-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS131915-HamamatsuCableTelevisionInc-JP,0
AS23815-JapanInternetExchangeCoLtd-JP,AS132203-ShenzhenTencentComputerSystemsCompanyLimited-CN,0
AS23815-JapanInternetExchangeCoLtd-JP,AS138968-rainbownetworklimited-JP,0
AS23816-YahooJapanCorporation-JP,AS18140-YahooJapanCorporation-JP,-1
AS23816-YahooJapanCorporation-JP,AS24296-YahooJapanCorporation-JP,-1
AS23816-YahooJapanCorporation-JP,AS55898-YahooJapanCorporation-JP,-1
AS23816-YahooJapanCorporation-JP,AS131898-YahooJapanCorporation-JP,-1
AS23818-JETINTERNETCorporation-JP,AS58645-MiyagiCableTVCoLtd-JP,-1
AS23820-RakutenInc-JP,AS131914-datadockInc-JP,-1
AS23829-NTTNEOMEITYAMAGUCHICORPORATION-JP,AS23822-HAGITelevisionCoLtd-JP,-1
AS23910-ChinaNextGenerationInternetCERNET2-CN,AS24575-DRAGONLAB-CN,-1
AS23911-ChinaNextGenerationInternetBeijingIX-CN,AS23910-ChinaNextGenerationInternetCERNET2-CN,-1
AS23911-ChinaNextGenerationInternetBeijingIX-CN,AS24489-North-CN,-1
AS23911-ChinaNextGenerationInternetBeijingIX-CN,AS139774-ChinaEducationandResearchNetworkCERNET-CN,0
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS17964-BeijingDianXinTongNetworkTechnologiesCoLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS18118-CITICNetworksManagementCoLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS23844-BeijingGuanghuanXinwangDigital-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS38346-HangTianInfoNetworkLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS38365-BeijingBaiduNetcomScienceandTechnologyCoLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS45058-GoldenBridgeNetcomcommunicationCoLTD-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS55976-BeijingDxConsoleTechnologyCoLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS56019-BeijingCNISPTechnologyCoLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS56282-BeijingInternetHarborTechnologyCoLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS59019-BeijingKingsoftCloudInternetTechnologyCoLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS59080-BeijingHuaxiaYakueNetworkTechnologyCoLtd-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS59089-NO18BuildingUniversityofTechnology-CN,-1
AS24138-ChinaTieTongTelecommunicationsCorporation-CN,AS131495-BeijingninecloudinfinitenetworktechnologycoLTD-CN,-1
AS24151-ChinaInternetNetworkInfomationCenter-CN,AS23596-KoreaInternetSecurityAgency-KR,-1
AS24151-ChinaInternetNetworkInfomationCenter-CN,AS55439-InternetSystemsConsortium-CN,-1
AS24229-JapanNetworkInformationCenter-JP,AS23817-FujitsuLimited-JP,-1
AS24229-JapanNetworkInformationCenter-JP,AS45846-ForesightwaveINC-JP,0
AS24229-JapanNetworkInformationCenter-JP,AS55909-KochiNationalCollegeofTechnology-JP,-1
AS24287-NationalInstituteofInformatics-JP,AS24489-North-CN,0
AS24287-NationalInstituteofInformatics-JP,AS24490-SG-CN,0
AS24295-InternapJapanCoLtd-JP,AS136782-PingtanHotlineCoLimited-CN,-1
AS24348-CERNET2IXatTsinghuaUniversity-CN,AS9405-TestplatformServiceCenter-CN,-1
AS24348-CERNET2IXatTsinghuaUniversity-CN,AS24302-ChinaEducationandResearchNetworkCERNET-CN,-1
AS24361-CERNET2IXatSoutheastUniversity-CN,AS133465-DukeKunshanUniversity-CN,-1
AS24364-CERNET2IXatShanghaiJiaotongUniversity-CN,AS133475-NewYorkUniversity-CN,-1
AS24400-ChinaMobile-CN,AS10212-ChinaEnterpriseICTSolutionsLimited-CN,-1
AS24400-ChinaMobile-CN,AS17428-21VianetCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS17775-shanghaiscienceandtechnologynetworkcommunicationlimitedcompany-CN,-1
AS24400-ChinaMobile-CN,AS23848-ShenzhenPingAnCommunicationTechnologyCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS23853-ShanghaiDataSolutionCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS24424-BeijingGuXiangInformationTechnologyCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS24427-FreecommCorporation-CN,-1
AS24400-ChinaMobile-CN,AS37963-HangzhouAlibabaAdvertisingCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS37965-PacnetBusinessSolutionsLTD-CN,-1
AS24400-ChinaMobile-CN,AS38363-ShanghaiHighwayInformationTechnologyCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS38379-ShanghaiMaginetworkCroLtd-CN,-1
AS24400-ChinaMobile-CN,AS45079-GDSCHANGANSERVICESLtd-CN,-1
AS24400-ChinaMobile-CN,AS45090-ShenzhenTencentComputerSystemsCompanyLimited-CN,-1
AS24400-ChinaMobile-CN,AS55990-HuaweiCloudServicedatacenter-CN,-1
AS24400-ChinaMobile-CN,AS55992-BeijingQihuTechnologyCompanyLimited-CN,-1
AS24400-ChinaMobile-CN,AS55994-ShangHaiAnchNetTecInc-CN,-1
AS24400-ChinaMobile-CN,AS56006-ShanghaiPudongDevelopmentBankCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS56282-BeijingInternetHarborTechnologyCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS58593-ShanghaiBlueCloudTechnologyCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS58862-MicrosoftChinaCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS59019-BeijingKingsoftCloudInternetTechnologyCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS59048-BeiJingCloudTimesTechnologyCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS59077-ShanghaiUCloudInformationTechnologyCompanyLimited-CN,-1
AS24400-ChinaMobile-CN,AS59078-YunifyTechnologiesInc-CN,-1
AS24400-ChinaMobile-CN,AS59083-ShanghaiKuanhuiTechColtd-CN,-1
AS24400-ChinaMobile-CN,AS63580-ChinaNovartisInstitutesforBioMedicalResearchCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS63619-BeijingSankuaiCloudComputingCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS63641-MegaVantageInformationConsultingCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS63689-EsunTechnologyShanghaiCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS131486-BeijingJingdong360DegreeEcommerceCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS137758-IndustrialandCommercialBankofChinaLimitedICBC-CN,-1
AS24400-ChinaMobile-CN,AS137806-WMGSConsultingShenzhenCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS139112-ShanghaiQnetNetworkingTechnologyCoLtd-CN,-1
AS24400-ChinaMobile-CN,AS139138-GopayInformationTechnologyCoLtd-CN,-1
AS24444-ChinaMobile-CN,AS37963-HangzhouAlibabaAdvertisingCoLtd-CN,-1
AS24444-ChinaMobile-CN,AS131519-Hisense-CN,-1
AS24444-ChinaMobile-CN,AS137719-QingdaoWeidongBigDataTechnologyCoLtd-CN,-1
AS24445-ChinaMobile-CN,AS137710-NetGodInformationTechnologyBeijingCoLtd-CN,-1
AS24489-North-CN,AS24490-SG-CN,0
AS24547-ChinaMobile-CN,AS24422-Huatonginformationnetwork-CN,-1
AS24547-ChinaMobile-CN,AS38365-BeijingBaiduNetcomScienceandTechnologyCoLtd-CN,-1
AS24547-ChinaMobile-CN,AS137718-GuangzhouHongXunWangDingcomputersystemintegrationCoLtd-CN,-1
AS24572-YahooJapan-JP,AS4694-IDCFrontierInc-JP,-1
AS24572-YahooJapan-JP,AS24296-YahooJapanCorporation-JP,-1
AS24572-YahooJapan-JP,AS131898-YahooJapanCorporation-JP,-1
AS37906-NetIRDInc-JP,AS9353-MEDIAWARScoltd-JP,-1
AS37906-NetIRDInc-JP,AS23773-EKZMcoltd-JP,-1
AS37963-HangzhouAlibabaAdvertisingCoLtd-CN,AS24406-ChinaInternetNetworkInfomationCenter-CN,-1
AS38019-ChinaMobile-CN,AS59019-BeijingKingsoftCloudInternetTechnologyCoLtd-CN,-1
AS38091-LGHelloVisionCorp-KR,AS9698-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS9770-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS9845-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS17577-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS17586-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS17598-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS17839-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS18313-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS18318-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS38120-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS38121-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS38669-LGHelloVisionCorp-KR,-1
AS38091-LGHelloVisionCorp-KR,AS45365-LGHelloVisionCorp-KR,-1
AS38108-NEXINNO-KR,AS17878-DREAMMARK1-KR,-1
AS38283-CHINANETSiChuanTelecomInternetDataCenter-CN,AS24151-ChinaInternetNetworkInfomationCenter-CN,-1
AS38283-CHINANETSiChuanTelecomInternetDataCenter-CN,AS37963-HangzhouAlibabaAdvertisingCoLtd-CN,-1
AS38283-CHINANETSiChuanTelecomInternetDataCenter-CN,AS45090-ShenzhenTencentComputerSystemsCompanyLimited-CN,-1
AS38283-CHINANETSiChuanTelecomInternetDataCenter-CN,AS58448-CONACChinaOrganizationalNameAdministrationCenter-CN,-1
AS38283-CHINANETSiChuanTelecomInternetDataCenter-CN,AS58519-CloudComputingCorporation-CN,-1
AS38283-CHINANETSiChuanTelecomInternetDataCenter-CN,AS58536-CONACChinaOrganizationalNameAdministrationCenter-CN,-1
AS38283-CHINANETSiChuanTelecomInternetDataCenter-CN,AS63561-ChinaElectronicsTechnologyCyberSecurityCoLTD-CN,-1
AS38283-CHINANETSiChuanTelecomInternetDataCenter-CN,AS139220-ChinaTelecom-CN,-1
AS38340-ShenZhenSunriseTechnologyCoLtd-CN,AS24413-ShenZhenSunriseTechnologyCoLtd-CN,-1
AS38462-OsakiComputerEngineeringCoLtd-JP,AS56291-AceInc-JP,-1
AS38661-purplestones-KR,AS38119-WITHSYSTEMS-KR,-1
AS38661-purplestones-KR,AS46007-RXN-KR,-1
AS38680-CMB-KR,AS38133-CMB-KR,-1
AS45370-BROADBANDIDC-KR,AS9858-KoreaInternetSecurityAgency-KR,-1
AS45400-KoreaTelecom-KR,AS10043-MinistryofScienceandICT-KR,-1
AS45400-KoreaTelecom-KR,AS10044-RuralDevelopmentAdministrationRDA-KR,-1
AS45400-KoreaTelecom-KR,AS10051-KoreaPostInformationCenter-KR,-1
AS45400-KoreaTelecom-KR,AS10161-QIA-KR,-1
AS45400-KoreaTelecom-KR,AS10165-KOREACUSTOMSSERVICE-KR,-1
AS45400-KoreaTelecom-KR,AS17574-SeoulMetropolitanGovernmentComputerCenter-KR,-1
AS45400-KoreaTelecom-KR,AS17585-PublicProcurementServiceTheRepublicofKorea-KR,-1
AS45400-KoreaTelecom-KR,AS17879-RuralDevelopmentAdministrationRDA-KR,-1
AS45400-KoreaTelecom-KR,AS23585-MinistryofJustice-KR,-1
AS45400-KoreaTelecom-KR,AS38102-SCOURTFAMILY-KR,-1
AS45400-KoreaTelecom-KR,AS38682-NationalInstituteofEnvironmentalResearch-KR,-1
AS45400-KoreaTelecom-KR,AS45999-KoreaTransportationSafetyAuthority-KR,-1
AS45680-DOVACorporation-JP,AS131909-CCOKINAWA-JP,-1
AS45974-NHN-KR,AS10038-NHNPlayMuseum-KR,-1
AS45974-NHN-KR,AS10157-NHNBugs-KR,-1
AS45974-NHN-KR,AS45405-ENTERMATE-KR,-1
AS45974-NHN-KR,AS55629-TMON-KR,-1
AS45996-DAOUTECHNOLOGY-KR,AS9943-KangNamCableTV-KR,-1
AS45996-DAOUTECHNOLOGY-KR,AS10160-KDDIKOREA-KR,-1
AS55391-INTERNETMULTIFEEDCO-JP,AS7521-INTERNETMULTIFEEDCO-JP,-1
AS55900-GLBBJapanKK-JP,AS18068-DreamWaveShizuokaCoLtd-JP,-1
AS55900-GLBBJapanKK-JP,AS24277-OkinawaCableNetworkInc-JP,-1
AS55900-GLBBJapanKK-JP,AS55899-LEONTECHNOLOGYInc-JP,-1
AS55900-GLBBJapanKK-JP,AS131895-OkinawaInstituteofscienceandtechnology-JP,-1
AS55900-GLBBJapanKK-JP,AS131951-SuzuyoShinwartCorporation-JP,-1
AS55900-GLBBJapanKK-JP,AS136769-WingTecJapanGK-JP,-1
AS55900-GLBBJapanKK-JP,AS137912-GlobalBroadbandKK-JP,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS10212-ChinaEnterpriseICTSolutionsLimited-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS17428-21VianetCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS17442-InternetServiceProviderinChina-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS23848-ShenzhenPingAnCommunicationTechnologyCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS23852-GuangdongWorldCrossingTechnologyInvestmentLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS37963-HangzhouAlibabaAdvertisingCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS38339-CNISPUnionTechnologyBeijingCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS38365-BeijingBaiduNetcomScienceandTechnologyCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS38370-ChinaTieTongTelecommunicationsCorporation-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS38372-FoShanRuiJiangScienceandTechLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS45079-GDSCHANGANSERVICESLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS45090-ShenzhenTencentComputerSystemsCompanyLimited-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS45101-WalmartChinaInvestmentCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS55990-HuaweiCloudServicedatacenter-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS58834-GuangdongCableCorporationLimited-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS58859-ShenzhenWSUNetTechnologyCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS59019-BeijingKingsoftCloudInternetTechnologyCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS59049-WalmartChinaInvestmentCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS59072-ShenzhenESINTechnologyCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS59078-YunifyTechnologiesInc-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS63571-ShenzhencyberlinkCenturyInvestmentCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS63646-BeijingXiaojuScienceandTechnologyCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS63655-HuaweiTechnologiesCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS63695-WeiYiNetworkTechnologyCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS131486-BeijingJingdong360DegreeEcommerceCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS131558-WalmartChinaInvestmentCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS131567-FnetlinkInternationalCoLtd-CN,-1
AS56040-ChinaMobileCommunicationsCorporation-CN,AS139113-ShanghaiFelizlinkCommunicationTechnologyCoLtd-CN,-1
AS56041-ChinaMobileCommunicationsCorporation-CN,AS18243-ShanghaiEaseNetNetworkTechnologyDevelopmentCoLtd-CN,-1
AS56041-ChinaMobileCommunicationsCorporation-CN,AS37963-HangzhouAlibabaAdvertisingCoLtd-CN,-1
AS56041-ChinaMobileCommunicationsCorporation-CN,AS45062-GuangzhouNetEaseComputerSystemCoLtd-CN,-1
AS56041-ChinaMobileCommunicationsCorporation-CN,AS55990-HuaweiCloudServicedatacenter-CN,-1
AS56041-ChinaMobileCommunicationsCorporation-CN,AS59037-HangzhouZhiYuNetworkTechnologyCoLtd-CN,-1
AS56041-ChinaMobileCommunicationsCorporation-CN,AS139115-ShenzhenZhongzhuangcloudTechnologyCoLtd-CN,-1
AS56041-ChinaMobileCommunicationsCorporation-CN,AS139136-ZHEJIANGPROVINCENEWTYPEINTERNETEXCHANGEPOINTCOLTD-CN,-1
AS56041-ChinaMobileCommunicationsCorporation-CN,AS139172-HangzhouWoodnnTechnologyCoLtd-CN,-1
AS56044-ChinaMobileCommunicationsCorporation-CN,AS24409-ChinaInternetNetworkInfomationCenter-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS9939-ASforAnlai-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS18257-ChangZhouBitcommSoftwareTechnologyCoLimited-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS24139-HuashumediaNetworkLimited-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS38365-BeijingBaiduNetcomScienceandTechnologyCoLtd-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS45090-ShenzhenTencentComputerSystemsCompanyLimited-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS55998-CNLinkNetworkTechnologyLtd-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS59033-EsunTechnologyShanghaiCoLtd-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS131525-NanjingTuniuTechnologyCoLtd-CN,-1
AS56046-ChinaMobileCommunicationsCorporation-CN,AS137718-GuangzhouHongXunWangDingcomputersystemintegrationCoLtd-CN,-1
AS56048-ChinaMobileCommunicationsCorporation-CN,AS9298-BeijingGuanghuanXuntongDigitalTechnologyCoLTD-CN,-1
AS56048-ChinaMobileCommunicationsCorporation-CN,AS9809-SHENZHENNOVATECHNOLOGIESDEVELOPMENTLTD-CN,-1
